TEMP,SAL,DO,PH,XMS,DEPTH,CHL_A,DENSITY,DATE,STATION
13.5,33.5,6.4,7.9,85,73.1,.,.,19950215,E14
13.4,33.5,6.4,7.9,85,74,.,.,19950215,E14
13.4,33.51,6.5,7.9,85,74.9,.,.,19950215,E14
13.4,33.5,6.4,7.9,85,75.4,.,.,19950215,E14
13.4,33.51,6.4,7.9,85,75.8,.,.,19950215,E14
13.2,33.55,6.4,7.8,85,76.9,.,.,19950215,E14
13.2,33.54,6.3,7.8,85,78,.,.,19950215,E14
13.1,33.55,6.3,7.8,85,79.4,.,.,19950215,E14
12.9,33.58,6.4,7.8,86,80.3,.,.,19950215,E14
12.8,33.61,6.4,7.8,86,80.8,.,.,19950215,E14
12.8,33.6,6.3,7.8,86,81.3,.,.,19950215,E14
12.8,33.59,6.2,7.8,85,82.3,.,.,19950215,E14
12.8,33.61,6.1,7.8,85,83.3,.,.,19950215,E14
12.7,33.6,6,7.8,85,83.8,.,.,19950215,E14
12.5,33.58,6,7.8,84,85.2,.,.,19950215,E14
12.5,33.6,5.9,7.8,84,86.4,.,.,19950215,E14
12.4,33.6,5.9,7.8,84,87.3,.,.,19950215,E14
12.4,33.64,5.8,7.8,83,87.8,.,.,19950215,E14
12.3,33.62,5.6,7.8,83,88.8,.,.,19950215,E14
12.3,33.61,5.5,7.8,83,89.9,.,.,19950215,E14
12.3,33.62,5.5,7.8,83,90.7,.,.,19950215,E14
12.4,33.63,5.4,7.7,83,91.5,.,.,19950215,E14
12.3,33.6,5.4,7.8,83,92.5,.,.,19950215,E14
12.3,33.57,5.4,7.7,81,93.7,.,.,19950215,E14
12.3,33.59,5.4,7.7,81,94,.,.,19950215,E14
12.3,33.56,5.4,7.7,81,95,.,.,19950215,E14
12.3,33.56,5.4,7.7,81,95.7,.,.,19950215,E14
12.3,33.56,5.2,7.7,81,96.6,.,.,19950215,E14
12.3,33.57,5.2,7.7,81,97.9,.,.,19950215,E14
12.3,33.57,5.2,7.7,81,98.7,.,.,19950215,E14
12.3,33.57,5.2,7.7,81,99.2,.,.,19950215,E14
15.2,32.95,8.5,8.1,79,0,.,.,19950216,E11
15.2,32.95,8.5,8.1,79,0.2,.,.,19950216,E11
15.1,32.97,8.5,8.1,80,1,.,.,19950216,E11
15.1,32.99,8.5,8.1,80,1.9,.,.,19950216,E11
15.1,33,8.6,8.1,81,2.8,.,.,19950216,E11
15.1,33.03,8.6,8.1,81,3.7,.,.,19950216,E11
15.1,33.1,8.5,8.1,82,4.7,.,.,19950216,E11
15.1,33.23,8.5,8.1,84,6.2,.,.,19950216,E11
15.1,33.26,8.5,8.1,86,7.3,.,.,19950216,E11
15.1,33.27,8.5,8.1,87,8.5,.,.,19950216,E11
15.1,33.27,8.5,8.1,87,9.6,.,.,19950216,E11
15,33.27,8.5,8.1,87,10.9,.,.,19950216,E11
15,33.27,8.6,8.1,87,12.1,.,.,19950216,E11
15,33.27,8.6,8.1,87,13,.,.,19950216,E11
15,33.27,8.5,8,87,14.1,.,.,19950216,E11
15,33.28,8.5,8,87,15.4,.,.,19950216,E11
15,33.28,8.5,8,87,16.6,.,.,19950216,E11
15,33.28,8.5,8,87,17.5,.,.,19950216,E11
15,33.28,8.5,8,88,18.7,.,.,19950216,E11
15,33.28,8.5,8,88,19.8,.,.,19950216,E11
15,33.28,8.4,8,88,20.8,.,.,19950216,E11
14.9,33.29,8.4,8,88,21.9,.,.,19950216,E11
14.9,33.29,8.4,8,88,23,.,.,19950216,E11
14.9,33.29,8.4,8,88,24.1,.,.,19950216,E11
14.9,33.29,8.4,8,88,25,.,.,19950216,E11
14.9,33.3,8.4,8,88,25.8,.,.,19950216,E11
14.9,33.3,8.4,8,88,26.7,.,.,19950216,E11
14.9,33.3,8.3,8,88,27.8,.,.,19950216,E11
14.9,33.3,8.4,8,88,28.9,.,.,19950216,E11
14.9,33.3,8.4,8,88,30.1,.,.,19950216,E11
14.9,33.31,8.4,8,88,31.1,.,.,19950216,E11
14.9,33.31,8.4,8,88,32,.,.,19950216,E11
14.8,33.31,8.4,8,88,32.7,.,.,19950216,E11
14.8,33.31,8.3,8,88,33.7,.,.,19950216,E11
14.8,33.31,8.3,8,88,34.9,.,.,19950216,E11
14.8,33.32,8.3,8,88,36.2,.,.,19950216,E11
14.8,33.32,8.3,8,88,37.5,.,.,19950216,E11
14.8,33.33,8.4,8,88,38.4,.,.,19950216,E11
14.8,33.34,8.3,8,88,39.4,.,.,19950216,E11
14.8,33.34,8.3,8,88,40.7,.,.,19950216,E11
14.7,33.35,8.3,8,88,41.5,.,.,19950216,E11
14.7,33.36,8.3,8,88,42.7,.,.,19950216,E11
14.7,33.37,8.3,8,88,43.8,.,.,19950216,E11
14.6,33.37,8.3,8,88,45.2,.,.,19950216,E11
14.6,33.37,8.3,8,88,46.5,.,.,19950216,E11
14.6,33.38,8.3,8,88,47.4,.,.,19950216,E11
14.5,33.39,8.3,8,87,48.3,.,.,19950216,E11
14.5,33.4,8.2,8,87,49.2,.,.,19950216,E11
14.4,33.41,8.2,8,87,50.5,.,.,19950216,E11
14.4,33.41,8.2,8,86,51.8,.,.,19950216,E11
14.4,33.41,8.1,8,86,52.8,.,.,19950216,E11
14.3,33.42,8,8,86,53.6,.,.,19950216,E11
14.3,33.42,7.9,8,87,54.8,.,.,19950216,E11
14.3,33.43,7.9,8,87,56,.,.,19950216,E11
14.2,33.43,7.8,8,87,57,.,.,19950216,E11
14.2,33.44,7.7,8,87,57.6,.,.,19950216,E11
14.1,33.44,7.7,8,87,58.5,.,.,19950216,E11
14,33.45,7.6,7.9,87,59.5,.,.,19950216,E11
13.9,33.46,7.6,7.9,87,60.6,.,.,19950216,E11
13.9,33.47,7.5,7.9,87,61.7,.,.,19950216,E11
13.8,33.47,7.5,7.9,87,62.7,.,.,19950216,E11
13.8,33.48,7.3,7.9,87,63.2,.,.,19950216,E11
13.8,33.48,7.2,7.9,87,64.1,.,.,19950216,E11
13.7,33.49,7.2,7.9,87,64.9,.,.,19950216,E11
13.7,33.49,7.1,7.9,87,65.8,.,.,19950216,E11
13.7,33.49,7,7.9,87,67,.,.,19950216,E11
13.5,33.5,7,7.9,87,68.4,.,.,19950216,E11
13.2,33.53,7,7.9,88,69.6,.,.,19950216,E11
13.1,33.54,6.9,7.9,88,71,.,.,19950216,E11
13,33.56,6.8,7.9,88,71.7,.,.,19950216,E11
12.9,33.56,6.6,7.9,88,72.6,.,.,19950216,E11
12.9,33.56,6.4,7.8,88,73.6,.,.,19950216,E11
12.9,33.56,6.2,7.8,88,74.2,.,.,19950216,E11
12.9,33.57,6.1,7.8,88,75.3,.,.,19950216,E11
12.9,33.57,6.1,7.8,87,76.2,.,.,19950216,E11
12.8,33.57,6,7.8,87,77.2,.,.,19950216,E11
12.8,33.58,6,7.8,87,78.4,.,.,19950216,E11
12.8,33.58,5.9,7.8,87,79.3,.,.,19950216,E11
12.8,33.58,5.9,7.8,87,80.3,.,.,19950216,E11
12.8,33.58,5.9,7.8,87,81,.,.,19950216,E11
12.8,33.58,5.8,7.8,87,81.8,.,.,19950216,E11
12.8,33.58,5.8,7.8,87,82.7,.,.,19950216,E11
12.7,33.59,5.8,7.8,87,83.8,.,.,19950216,E11
12.7,33.59,5.7,7.8,87,85,.,.,19950216,E11
12.6,33.59,5.7,7.8,87,86.2,.,.,19950216,E11
12.6,33.6,5.7,7.8,87,86.9,.,.,19950216,E11
12.6,33.6,5.7,7.8,87,87.9,.,.,19950216,E11
12.5,33.61,5.7,7.8,86,88.7,.,.,19950216,E11
12.5,33.6,5.6,7.8,86,89.5,.,.,19950216,E11
12.5,33.61,5.6,7.8,86,90.5,.,.,19950216,E11
12.5,33.61,5.6,7.8,86,91.2,.,.,19950216,E11
12.4,33.6,5.5,7.8,86,91.9,.,.,19950216,E11
12.3,33.6,5.5,7.8,84,92.6,.,.,19950216,E11
12.2,33.6,5.5,7.8,84,93.5,.,.,19950216,E11
12.1,33.6,5.5,7.8,84,94.6,.,.,19950216,E11
12.1,33.61,5.4,7.7,84,95.3,.,.,19950216,E11
12.1,33.61,5.3,7.7,83,96.1,.,.,19950216,E11
12,33.61,5.2,7.7,83,97.1,.,.,19950216,E11
12,33.61,5.1,7.7,82,97.9,.,.,19950216,E11
12,33.62,5,7.7,82,98.3,.,.,19950216,E11
12,33.61,4.9,7.7,82,98.8,.,.,19950216,E11
12,33.61,4.9,7.7,81,99.1,.,.,19950216,E11
15.3,32.57,7.7,8.1,71,0,.,.,19950216,E17
15.4,32.55,7.7,8.1,72,0.1,.,.,19950216,E17
15.3,32.61,7.7,8.1,73,0.6,.,.,19950216,E17
15.3,32.68,7.5,8.1,73,1.2,.,.,19950216,E17
15.2,32.9,7.5,8.1,76,2.4,.,.,19950216,E17
15.1,33.02,7.9,8.1,80,2.8,.,.,19950216,E17
15.1,33.18,8.3,8.1,82,3.9,.,.,19950216,E17
15,33.26,8.5,8.1,86,4.8,.,.,19950216,E17
15,33.27,8.6,8.1,87,5.4,.,.,19950216,E17
15,33.27,8.6,8.1,87,6.3,.,.,19950216,E17
15,33.27,8.5,8.1,87,7.4,.,.,19950216,E17
15,33.26,8.5,8.1,87,8.4,.,.,19950216,E17
15,33.26,8.4,8.1,87,9.3,.,.,19950216,E17
15,33.26,8.4,8.1,87,10.2,.,.,19950216,E17
15,33.26,8.4,8.1,87,11.4,.,.,19950216,E17
15,33.26,8.5,8.1,87,12.4,.,.,19950216,E17
15,33.26,8.5,8.1,87,13.5,.,.,19950216,E17
15,33.26,8.5,8.1,87,14,.,.,19950216,E17
15,33.27,8.5,8.1,87,15.1,.,.,19950216,E17
15,33.27,8.5,8.1,87,16.2,.,.,19950216,E17
15,33.28,8.5,8.1,87,17.1,.,.,19950216,E17
15,33.28,8.4,8.1,87,18.4,.,.,19950216,E17
15,33.29,8.4,8.1,88,19.5,.,.,19950216,E17
15,33.29,8.3,8.1,88,20.7,.,.,19950216,E17
15,33.29,8.3,8.1,88,21.2,.,.,19950216,E17
15,33.29,8.4,8.1,88,22.2,.,.,19950216,E17
15,33.29,8.4,8,88,23.2,.,.,19950216,E17
15,33.29,8.4,8.1,88,24,.,.,19950216,E17
14.9,33.3,8.3,8,88,25.3,.,.,19950216,E17
14.9,33.31,8.3,8,88,26.5,.,.,19950216,E17
14.9,33.31,8.4,8,87,27.3,.,.,19950216,E17
14.9,33.31,8.3,8,87,28.2,.,.,19950216,E17
14.9,33.32,8.4,8,87,29.1,.,.,19950216,E17
14.9,33.32,8.4,8,87,30,.,.,19950216,E17
14.8,33.33,8.4,8,87,31.3,.,.,19950216,E17
14.8,33.33,8.4,8,87,31.8,.,.,19950216,E17
14.8,33.33,8.3,8,87,32.8,.,.,19950216,E17
14.8,33.34,8.2,8,87,33.3,.,.,19950216,E17
14.8,33.34,8.2,8,87,34.2,.,.,19950216,E17
14.7,33.35,8.2,8,87,35.2,.,.,19950216,E17
14.7,33.35,8.3,8,87,36.2,.,.,19950216,E17
14.7,33.36,8.3,8,87,37.6,.,.,19950216,E17
14.6,33.37,8.3,8,87,38.5,.,.,19950216,E17
14.6,33.35,8.2,8,87,39.5,.,.,19950216,E17
14.6,33.38,8.1,8,87,40.4,.,.,19950216,E17
14.5,33.39,8.1,8,87,41.5,.,.,19950216,E17
14.5,33.39,8.1,8,87,42.4,.,.,19950216,E17
14.4,33.41,8,8,86,43.5,.,.,19950216,E17
14.4,33.41,8,8,87,44.5,.,.,19950216,E17
14.3,33.42,8,8,87,45.7,.,.,19950216,E17
14.3,33.43,7.9,8,87,46.8,.,.,19950216,E17
14.2,33.43,7.8,8,87,47.9,.,.,19950216,E17
14.1,33.45,7.7,8,87,49.3,.,.,19950216,E17
14,33.45,7.7,8,87,50.2,.,.,19950216,E17
13.9,33.47,7.7,7.9,87,51.1,.,.,19950216,E17
13.8,33.49,7.6,7.9,87,52.1,.,.,19950216,E17
13.8,33.48,7.5,7.9,87,53.1,.,.,19950216,E17
13.8,33.48,7.3,7.9,87,54,.,.,19950216,E17
13.7,33.49,7.2,7.9,87,54.9,.,.,19950216,E17
13.7,33.5,7.1,7.9,87,56,.,.,19950216,E17
13.6,33.5,7,7.9,87,57.1,.,.,19950216,E17
13.6,33.5,7,7.9,87,58.3,.,.,19950216,E17
13.6,33.51,6.9,7.9,87,59.4,.,.,19950216,E17
13.5,33.52,6.9,7.9,87,60.6,.,.,19950216,E17
13.4,33.53,6.8,7.9,87,61.6,.,.,19950216,E17
13.3,33.54,6.8,7.9,87,62.6,.,.,19950216,E17
13.3,33.54,6.7,7.9,87,63.4,.,.,19950216,E17
13.3,33.54,6.6,7.9,87,64.2,.,.,19950216,E17
13.2,33.54,6.5,7.9,87,65.1,.,.,19950216,E17
13.2,33.54,6.4,7.9,87,66.2,.,.,19950216,E17
13,33.56,6.4,7.9,87,67.7,.,.,19950216,E17
12.9,33.58,6.4,7.9,87,68.9,.,.,19950216,E17
12.9,33.58,6.3,7.8,87,69.9,.,.,19950216,E17
12.9,33.57,6.2,7.8,87,70.8,.,.,19950216,E17
12.8,33.58,6.1,7.8,87,71.7,.,.,19950216,E17
12.7,33.57,6.1,7.8,87,72.7,.,.,19950216,E17
12.6,33.55,6,7.8,87,73.4,.,.,19950216,E17
12.6,33.55,6,7.8,86,74.7,.,.,19950216,E17
12.6,33.58,5.9,7.8,86,75.9,.,.,19950216,E17
12.7,33.58,5.7,7.8,87,77,.,.,19950216,E17
12.7,33.59,5.7,7.8,87,78.2,.,.,19950216,E17
12.6,33.59,5.7,7.8,87,79.1,.,.,19950216,E17
12.6,33.59,5.7,7.8,87,79.9,.,.,19950216,E17
12.5,33.58,5.7,7.8,86,80.7,.,.,19950216,E17
12.5,33.57,5.7,7.8,86,81.3,.,.,19950216,E17
12.5,33.57,5.7,7.8,86,82.1,.,.,19950216,E17
12.5,33.57,5.6,7.8,85,82.9,.,.,19950216,E17
12.5,33.56,5.6,7.8,85,83.7,.,.,19950216,E17
12.5,33.57,5.5,7.8,85,84.8,.,.,19950216,E17
12.5,33.58,5.4,7.8,86,85.7,.,.,19950216,E17
12.5,33.58,5.5,7.8,86,86.6,.,.,19950216,E17
12.4,33.59,5.5,7.8,86,87.4,.,.,19950216,E17
12.4,33.58,5.5,7.8,86,88.1,.,.,19950216,E17
12.4,33.59,5.5,7.8,86,88.9,.,.,19950216,E17
12.4,33.6,5.5,7.8,86,89.7,.,.,19950216,E17
12.3,33.59,5.5,7.8,86,90.4,.,.,19950216,E17
12.2,33.58,5.5,7.8,86,91.3,.,.,19950216,E17
12.2,33.58,5.4,7.8,86,92.1,.,.,19950216,E17
12.3,33.61,5.4,7.8,86,93.3,.,.,19950216,E17
12.2,33.61,5.3,7.8,86,94.2,.,.,19950216,E17
12.1,33.65,5.3,7.8,85,95.6,.,.,19950216,E17
12,33.66,5.2,7.8,84,96.4,.,.,19950216,E17
12,33.66,5.2,7.7,84,97.4,.,.,19950216,E17
12,33.66,5.2,7.7,84,98.1,.,.,19950216,E17
12,33.65,5.1,7.7,83,98.8,.,.,19950216,E17
12,33.66,5,7.7,83,99.1,.,.,19950216,E17
16.6,32.84,8.4,8.3,43,0,.,.,19950321,E11
16.6,32.86,8.4,8.3,58,0.4,.,.,19950321,E11
16.6,32.87,8.5,8.3,79,1.3,.,.,19950321,E11
16.6,32.87,8.5,8.3,83,2.1,.,.,19950321,E11
16.6,32.87,8.7,8.3,84,2.4,.,.,19950321,E11
16.6,32.87,8.8,8.3,84,3.6,.,.,19950321,E11
16.6,32.87,8.8,8.3,84,3.9,.,.,19950321,E11
16.5,32.89,8.7,8.3,84,4.8,.,.,19950321,E11
16.5,32.91,8.6,8.3,82,5.4,.,.,19950321,E11
16.5,32.91,8.6,8.3,82,6.2,.,.,19950321,E11
16.5,32.91,8.7,8.3,82,7.1,.,.,19950321,E11
16.5,32.91,8.8,8.3,82,7.7,.,.,19950321,E11
16.4,32.95,8.8,8.3,79,8.6,.,.,19950321,E11
16.2,33,8.8,8.3,82,9.3,.,.,19950321,E11
16,33.06,8.7,8.2,84,10.1,.,.,19950321,E11
16,33.08,8.6,8.2,85,11.1,.,.,19950321,E11
16,33.09,8.6,8.2,85,11.7,.,.,19950321,E11
15.7,33.13,8.7,8.2,85,12.5,.,.,19950321,E11
15.4,33.21,8.7,8.1,84,13.7,.,.,19950321,E11
15.4,33.21,8.5,8.1,83,13.9,.,.,19950321,E11
15.3,33.21,8.5,8.1,83,14.8,.,.,19950321,E11
15.2,33.23,8.3,8.1,82,15.6,.,.,19950321,E11
15.2,33.24,8,8.1,82,16,.,.,19950321,E11
15.1,33.23,7.7,8.1,81,16.8,.,.,19950321,E11
15,33.27,7.2,8,79,17.7,.,.,19950321,E11
14.9,33.3,7.4,8.1,78,17.8,.,.,19950321,E11
14.8,33.29,7.2,8,75,18.6,.,.,19950321,E11
14.6,33.32,7.1,8,65,19.9,.,.,19950321,E11
14.6,33.32,7,8,64,20.4,.,.,19950321,E11
14.5,33.33,6.9,8,66,21.1,.,.,19950321,E11
14.5,33.33,6.8,8,68,21.5,.,.,19950321,E11
14.5,33.32,6.6,8,68,22.3,.,.,19950321,E11
14.5,33.32,6.4,8,69,23.1,.,.,19950321,E11
14.5,33.33,6.3,8,70,23.5,.,.,19950321,E11
14.5,33.32,6.3,8,71,24.2,.,.,19950321,E11
14.5,33.33,6.3,8,71,25.4,.,.,19950321,E11
14.5,33.34,6.3,8,71,25.8,.,.,19950321,E11
14.5,33.32,6.3,8,72,26.4,.,.,19950321,E11
14.5,33.32,6.3,8,73,27.2,.,.,19950321,E11
14.5,33.33,6.4,8,74,27.3,.,.,19950321,E11
14.4,33.32,6.4,8,74,27.9,.,.,19950321,E11
14.4,33.33,6.4,8,74,29,.,.,19950321,E11
14.4,33.32,6.4,8,75,29.5,.,.,19950321,E11
14.3,33.33,6.5,8,76,30.6,.,.,19950321,E11
14.1,33.36,6.5,8,77,31.5,.,.,19950321,E11
13.9,33.38,6.5,8,78,32.4,.,.,19950321,E11
13.8,33.42,6.4,7.9,75,32.9,.,.,19950321,E11
13.7,33.42,6.5,7.9,73,33.9,.,.,19950321,E11
13.7,33.42,6.4,7.9,72,34.7,.,.,19950321,E11
13.5,33.43,6.2,7.9,70,35.6,.,.,19950321,E11
13.5,33.44,6.2,7.9,69,36.2,.,.,19950321,E11
13.5,33.44,6,7.9,69,36.9,.,.,19950321,E11
13.5,33.44,5.9,7.9,70,37.5,.,.,19950321,E11
13.4,33.44,5.8,7.9,69,38.6,.,.,19950321,E11
13.4,33.46,5.8,7.9,68,39.3,.,.,19950321,E11
13.4,33.46,5.7,7.9,68,40.1,.,.,19950321,E11
13.3,33.46,5.7,7.9,69,40.8,.,.,19950321,E11
13.2,33.47,5.6,7.9,69,41.5,.,.,19950321,E11
13.1,33.49,5.5,7.9,69,42.4,.,.,19950321,E11
12.9,33.53,5.6,7.8,70,43.1,.,.,19950321,E11
12.8,33.54,5.6,7.8,73,43.6,.,.,19950321,E11
12.7,33.54,5.6,7.8,74,44.4,.,.,19950321,E11
12.5,33.55,5.6,7.8,75,45.4,.,.,19950321,E11
12.3,33.61,5.5,7.8,79,46,.,.,19950321,E11
12.2,33.62,5.5,7.8,81,46.4,.,.,19950321,E11
11.9,33.66,5.4,7.8,85,47.2,.,.,19950321,E11
11.7,33.68,5.4,7.8,86,48.2,.,.,19950321,E11
11.7,33.7,5.2,7.8,87,48.9,.,.,19950321,E11
11.7,33.7,5.2,7.8,87,49.4,.,.,19950321,E11
11.7,33.69,5,7.8,87,50.3,.,.,19950321,E11
11.7,33.69,5,7.8,87,50.8,.,.,19950321,E11
11.6,33.7,4.9,7.8,87,51.6,.,.,19950321,E11
11.6,33.72,4.7,7.8,87,52,.,.,19950321,E11
11.6,33.72,4.8,7.8,87,52.6,.,.,19950321,E11
11.5,33.73,4.7,7.8,87,53.5,.,.,19950321,E11
11.5,33.73,4.7,7.8,87,53.7,.,.,19950321,E11
11.5,33.73,4.7,7.8,87,54.4,.,.,19950321,E11
11.4,33.74,4.7,7.7,87,55.6,.,.,19950321,E11
11.4,33.74,4.6,7.7,87,55.8,.,.,19950321,E11
11.4,33.74,4.5,7.8,87,56.6,.,.,19950321,E11
11.4,33.75,4.4,7.7,87,57.4,.,.,19950321,E11
11.4,33.75,4.4,7.7,87,57.8,.,.,19950321,E11
11.4,33.75,4.4,7.7,87,58.4,.,.,19950321,E11
11.4,33.75,4.3,7.7,87,59.3,.,.,19950321,E11
11.4,33.75,4.2,7.7,86,60.2,.,.,19950321,E11
11.4,33.75,4.2,7.7,86,60.5,.,.,19950321,E11
11.4,33.75,4.2,7.7,87,60.8,.,.,19950321,E11
11.4,33.75,4.2,7.7,86,61.9,.,.,19950321,E11
11.4,33.75,4.2,7.7,87,62.4,.,.,19950321,E11
11.3,33.75,4.1,7.7,86,63.1,.,.,19950321,E11
11.3,33.77,4.1,7.7,86,63.8,.,.,19950321,E11
11.3,33.77,4.2,7.7,86,64.1,.,.,19950321,E11
11.3,33.75,4.2,7.7,86,65.1,.,.,19950321,E11
11.3,33.76,4,7.7,86,65.4,.,.,19950321,E11
11.2,33.76,4.1,7.7,86,65.7,.,.,19950321,E11
11.2,33.76,4,7.7,86,66.2,.,.,19950321,E11
11.2,33.77,4,7.7,86,66.2,.,.,19950321,E11
11.2,33.76,3.9,7.7,86,66.6,.,.,19950321,E11
11.1,33.77,4,7.7,85,67.7,.,.,19950321,E11
11.1,33.79,3.9,7.7,85,68.4,.,.,19950321,E11
11.1,33.79,3.8,7.7,85,68.9,.,.,19950321,E11
11.1,33.79,3.8,7.7,85,69.4,.,.,19950321,E11
11.1,33.79,3.7,7.7,85,69.8,.,.,19950321,E11
11.1,33.79,3.7,7.7,85,69.9,.,.,19950321,E11
11.1,33.79,3.6,7.7,85,70,.,.,19950321,E11
11.1,33.79,3.5,7.7,85,70.4,.,.,19950321,E11
11.1,33.79,3.5,7.7,85,71.2,.,.,19950321,E11
11,33.82,3.5,7.7,85,71.6,.,.,19950321,E11
10.9,33.85,3.5,7.7,84,72.4,.,.,19950321,E11
